business_id,business_postal_code,business_latitude,business_longitude,inspection_score,violation_id,violation_type,risk_category,neighborhoods,inspection_year,inspection_month,inspection_day
66874,94133,37.79607,-122.405846,58,103103,2,3,104,2017,3,15
68131,94124,37.734652,-122.390872,88,103161,1,1,87,2019,2,12
71168,94117,37.772458,-122.437247,78,103118,1,2,26,2016,10,24
68890,94112,37.715871,-122.439703,81,103102,1,3,90,2017,7,12
66684,94117,37.766567,-122.450189,93,103114,1,3,29,2019,6,12
66679,94133,37.796013,-122.406507,70,103149,1,1,104,2017,11,8
65676,94102,37.781381,-122.417186,88,103120,2,2,21,2017,8,8
65238,94110,37.758204,-122.418976,92,103124,1,2,53,2016,12,6
66406,94103,37.784317,-122.407563,78,103131,1,2,32,2019,8,22
68813,94107,37.782803,-122.393379,75,103108,1,3,31,2018,5,14
69759,94109,37.792577,-122.421016,86,103124,1,2,105,2018,8,20
69606,94112,37.715905,-122.441373,79,103132,2,2,58,2017,5,26
69909,94110,37.746459,-122.4194,90,103131,1,2,83,2017,8,30
68196,94121,37.779613,-122.493349,98,103149,1,1,8,2019,4,16
65901,94108,37.795108,-122.407213,92,103139,2,1,104,2018,12,17
68865,94108,37.795166,-122.405924,87,103154,1,1,104,2019,9,10
68026,94108,37.789763,-122.411787,85,103144,4,1,50,2019,8,22
64938,94102,37.785861,-122.412954,79,103156,4,1,20,2018,2,27
70641,94118,37.785108,-122.463874,71,103120,2,2,4,2016,11,2
65111,94110,37.751951,-122.422827,86,103161,1,1,53,2017,8,10
68173,94110,37.752468,-122.415332,94,103161,1,1,53,2018,1,8
66536,94132,37.723698,-122.495289,90,103120,2,2,43,2019,1,28
71380,94110,37.762265,-122.421586,92,103133,1,2,53,2017,10,19
70022,94108,37.791112,-122.404024,77,103124,1,2,108,2019,1,30
68104,94103,37.783841,-122.403325,88,103120,2,2,32,2019,3,13
69475,94131,37.734012,-122.434072,90,103149,1,1,96,2019,1,18
65820,94117,37.773657,-122.454417,98,103157,4,1,12,2018,3,23
67186,94110,37.760294,-122.421386,85,103114,1,3,53,2019,6,5
70717,94109,37.791683,-122.420944,85,103149,1,1,105,2018,2,20
69208,94105,37.794138,-122.394404,96,103131,1,2,108,2019,8,1
68259,94121,37.775752,-122.497655,94,103131,1,2,8,2019,5,7
67554,94112,37.723532,-122.435636,75,103103,2,3,90,2017,9,25
69016,94109,37.785635,-122.414779,83,103157,4,1,20,2017,9,11
66925,94107,37.777504,-122.406948,94,103157,4,1,32,2019,8,29
67828,94118,37.783028,-122.463141,85,103102,1,3,5,2017,12,6
69403,94110,37.756698,-122.418951,86,103131,1,2,53,2017,9,18
67828,94118,37.783028,-122.463141,85,103133,1,2,5,2017,3,27
71232,94108,37.794034,-122.406794,71,103103,2,3,104,2017,12,6
68160,94109,37.789073,-122.423784,78,103121,2,2,100,2019,6,24
65007,94102,37.773344,-122.421638,92,103144,4,1,21,2018,11,27
66229,94122,37.780733,-122.473114,64,103109,1,3,5,2017,5,15
69419,94122,37.763359,-122.4806,85,103139,2,1,39,2018,5,10
69353,94109,37.786565,-122.418116,85,103114,1,3,50,2019,3,7
68483,94110,37.752777,-122.410262,90,103154,1,1,53,2018,6,12
68366,94103,37.766324,-122.417565,77,103131,1,2,53,2017,1,9
70960,94102,37.777273,-122.423084,81,103149,1,1,22,2018,6,1
65561,94133,37.795873,-122.407495,81,103154,1,1,104,2016,10,6
69115,94109,37.792577,-122.421056,83,103149,1,1,105,2017,9,13
69419,94122,37.763359,-122.4806,77,103149,1,1,39,2017,7,7
65695,94122,37.760598,-122.503259,77,103134,1,2,39,2017,1,12
65831,94118,37.778382,-122.462787,77,103154,1,1,5,2017,7,26
71131,94112,37.71291,-122.44456,81,103119,3,2,66,2016,10,5
67154,94116,37.739065,-122.479769,87,103139,2,1,40,2019,9,25
67564,94109,37.787691,-122.413717,74,103142,1,1,50,2019,1,31
68649,94107,37.780084,-122.391278,87,103119,3,2,31,2017,4,22
69606,94112,37.715905,-122.441373,82,103133,1,2,58,2018,6,19
67446,94105,37.792577,-122.393992,65,103120,2,2,108,2019,2,11
71056,94107,37.77741,-122.395283,88,103129,3,2,32,2019,2,5
69489,94111,37.794643,-122.401395,89,103120,2,2,108,2017,9,12
69786,94111,37.79381,-122.396481,87,103157,4,1,108,2017,9,19
69799,94109,37.784741,-122.417754,86,103145,2,1,20,2017,1,18
65137,94112,37.714843,-122.44244,86,103124,1,2,80,2019,10,2
67043,94121,37.780068,-122.487241,78,103109,1,3,8,2017,9,6
71783,94103,37.771364,-122.402279,92,103120,2,2,33,2018,5,21
70434,94127,37.740944,-122.46573,89,103133,1,2,46,2018,10,11
69115,94109,37.792577,-122.421056,85,103154,1,1,105,2018,8,14
67187,94133,37.807923,-122.417887,92,103161,1,1,99,2019,1,17
65026,94112,37.713153,-122.45641,87,103144,4,1,81,2016,11,9
68089,94124,37.744062,-122.404475,88,103144,4,1,85,2017,8,3
71065,94102,37.786044,-122.413054,89,103139,2,1,20,2017,12,11
65111,94110,37.751951,-122.422827,86,103157,4,1,53,2017,8,10
65348,94110,37.752988,-122.406682,70,103151,3,1,53,2017,6,27
68189,94110,37.752308,-122.417962,92,103157,4,1,53,2017,10,2
69175,94110,37.762381,-122.42156,83,103142,1,1,53,2018,4,10
70452,94124,37.736301,-122.390293,90,103142,1,1,86,2018,9,13
66999,94123,37.800344,-122.439697,84,103145,2,1,17,2018,1,3
65066,94102,37.777017,-122.42143,71,103109,1,3,21,2017,7,12
65348,94110,37.752988,-122.406682,70,103103,2,3,53,2017,6,27
69288,94102,37.778854,-122.422237,91,103109,1,3,21,2018,9,7
66896,94123,37.797978,-122.428754,92,103116,2,2,15,2018,5,8
71380,94110,37.762265,-122.421586,88,103116,2,2,53,2016,10,18
66276,94124,37.722776,-122.392864,65,103116,2,2,88,2018,10,17
64933,94118,37.787373,-122.453117,85,103109,1,3,10,2018,5,16
68407,94107,37.762686,-122.393975,94,103139,2,1,54,2017,1,12
68036,94108,37.789763,-122.411787,75,103119,3,2,50,2019,2,26
66695,94111,37.793996,-122.400096,73,103103,2,3,108,2017,10,17
66418,94121,37.780348,-122.480861,79,103121,2,2,8,2017,3,27
71292,94111,37.798084,-122.39646,92,103149,1,1,77,2016,12,21
66902,94107,37.757114,-122.388034,90,103138,2,1,55,2017,1,18
65382,94122,37.763983,-122.46709,78,103105,2,3,109,2019,9,3
69041,94108,37.795128,-122.406993,90,103150,3,1,104,2019,9,16
68832,94124,37.743065,-122.405284,83,103105,2,3,82,2018,5,30
69121,94102,37.776144,-122.418058,87,103103,2,3,21,2018,6,26
65834,94112,37.717423,-122.440265,78,103116,2,2,90,2017,5,17
67982,94103,37.784848,-122.406892,85,103120,2,2,32,2019,1,16
70022,94108,37.791112,-122.404024,77,103133,1,2,108,2019,1,30
65554,94133,37.796463,-122.405224,94,103161,1,1,104,2017,8,23
71841,94123,37.798078,-122.435444,92,103129,3,2,15,2017,10,6
66280,94122,37.764088,-122.465872,96,103142,1,1,109,2018,2,16
65267,94118,37.786145,-122.455913,92,103129,3,2,10,2018,5,23
68257,94127,37.744876,-122.452425,94,103120,2,2,72,2017,9,14
65724,94111,37.799005,-122.399862,96,103127,2,2,77,2016,11,8
71087,94110,37.752824,-122.408599,94,103149,1,1,53,2017,9,28
69576,94115,37.787538,-122.433611,90,103119,3,2,103,2019,8,27
65415,94109,37.790208,-122.417197,92,103129,3,2,16,2018,2,6
67615,94107,37.767692,-122.393977,92,103120,2,2,34,2018,11,30
69244,94107,37.780975,-122.402612,90,103149,1,1,32,2019,7,1
66406,94103,37.784317,-122.407563,73,103154,1,1,32,2017,10,17
65795,94110,37.756133,-122.408164,80,103105,2,3,53,2019,2,19
67489,94112,37.716105,-122.440422,94,103149,1,1,58,2018,4,20
65856,94101,37.774998,-122.418299,86,103119,3,2,32,2019,1,17
66229,94122,37.780733,-122.473114,80,103144,4,1,5,2018,8,22
67828,94118,37.783028,-122.463141,85,103150,3,1,5,2017,12,6
69694,94103,37.783984,-122.403513,76,103131,1,2,32,2018,3,19
68070,94104,37.789575,-122.401091,75,103133,1,2,108,2019,5,13
66679,94133,37.796013,-122.406507,70,103114,1,3,104,2017,11,8
68320,94105,37.789814,-122.398789,85,103103,2,3,108,2019,7,15
69115,94109,37.792577,-122.421056,86,103119,3,2,105,2018,2,27
66808,94109,37.783196,-122.420985,88,103124,1,2,100,2016,10,20
69324,94110,37.747173,-122.418804,88,103119,3,2,83,2016,10,25
66988,94133,37.801068,-122.409267,87,103109,1,3,106,2018,2,26
66637,94115,37.786229,-122.439984,94,103131,1,2,103,2019,2,13
68649,94107,37.780084,-122.391278,87,103102,1,3,31,2017,4,22
67246,94102,37.782463,-122.419094,91,103154,1,1,20,2018,4,30
65813,94118,37.782898,-122.466011,90,103144,4,1,5,2018,5,22
66685,94110,37.760974,-122.421456,85,103103,2,3,53,2019,4,1
66874,94133,37.79607,-122.405846,86,103154,1,1,104,2019,1,4
69282,94122,37.754132,-122.480058,64,103103,2,3,39,2018,4,17
68753,94107,37.781451,-122.395927,90,103133,1,2,32,2019,3,4
69175,94110,37.762381,-122.42156,76,103103,2,3,53,2017,8,29
67565,94116,37.742703,-122.482819,84,103119,3,2,40,2017,8,28
69576,94115,37.787538,-122.433611,96,103139,2,1,103,2017,5,16
67427,94109,37.788603,-122.420737,92,103124,1,2,50,2019,7,19
68430,94103,37.784103,-122.403669,96,103124,1,2,32,2018,1,4
66612,94131,37.746962,-122.426905,92,103128,2,2,84,2017,4,13
68130,94117,37.772748,-122.437414,79,103154,1,1,112,2018,5,23
66771,94117,37.769563,-122.450097,93,103109,1,3,25,2019,5,3
68986,94115,37.789404,-122.433954,79,103116,2,2,102,2018,10,18
68403,94121,37.77554,-122.502142,71,103103,2,3,8,2017,5,24
67558,94103,37.774722,-122.406761,94,103161,1,1,32,2019,6,6
69351,94103,37.784317,-122.407563,84,103133,1,2,32,2016,12,22
70459,94107,37.781572,-122.396081,94,103124,1,2,32,2019,8,23
65791,94103,37.765834,-122.421926,89,103105,2,3,53,2018,6,27
68944,94132,37.720877,-122.477651,94,103124,1,2,42,2018,2,20
66475,94103,37.784848,-122.406892,92,103119,3,2,32,2019,1,16
66874,94133,37.79607,-122.405846,78,103133,1,2,104,2017,11,30
66229,94122,37.780733,-122.473114,64,103102,1,3,5,2017,5,15
66276,94124,37.722776,-122.392864,65,103105,2,3,88,2018,10,17
65829,94109,37.783194,-122.418096,83,103133,1,2,20,2018,7,11
68615,94105,37.794347,-122.394932,76,103115,1,3,108,2018,1,22
68189,94110,37.752308,-122.417962,86,103161,1,1,53,2018,5,10
65856,94101,37.774998,-122.418299,73,103150,3,1,32,2017,8,21
65901,94108,37.795108,-122.407213,90,103131,1,2,104,2017,11,8
66400,94110,37.759484,-122.419107,75,103154,1,1,53,2019,9,26
67869,94118,37.777157,-122.464045,84,103109,1,3,5,2018,9,19
71841,94123,37.798078,-122.435444,98,103144,4,1,15,2018,12,28
66411,94114,37.752274,-122.426336,96,103156,4,1,52,2017,2,10
69282,94122,37.754132,-122.480058,64,103133,1,2,39,2018,4,17
68360,94102,37.786787,-122.413329,90,103157,4,1,50,2019,3,29
68442,94104,37.791458,-122.403787,88,103145,2,1,108,2019,2,21
68366,94103,37.766324,-122.417565,77,103124,1,2,53,2017,1,9
66402,94110,37.739161,-122.416967,90,103154,1,1,83,2019,5,3
66985,94109,37.78973,-122.420445,86,103124,1,2,105,2017,10,3
68130,94117,37.772748,-122.437414,77,103114,1,3,112,2017,1,10
66711,94133,37.798168,-122.404605,90,103157,4,1,106,2018,6,22
67564,94109,37.787691,-122.413717,67,103131,1,2,50,2017,8,4
65635,94105,37.791227,-122.398872,71,103116,2,2,108,2017,9,12
68189,94110,37.752308,-122.417962,88,103120,2,2,53,2019,5,2
66517,94102,37.781168,-122.419494,92,103116,2,2,21,2018,6,4
66202,94110,37.739764,-122.409475,94,103131,1,2,83,2016,10,27
67371,94122,37.760318,-122.466321,80,103124,1,2,109,2018,3,8
66925,94107,37.777504,-122.406948,90,103119,3,2,32,2019,2,13
65833,94109,37.795398,-122.419044,92,103120,2,2,16,2017,12,8
65649,94103,37.764788,-122.424462,90,103120,2,2,37,2016,12,6
69016,94109,37.785635,-122.414779,72,103142,1,1,20,2018,3,1
68403,94121,37.77554,-122.502142,75,103102,1,3,8,2018,6,25
65770,94117,37.769438,-122.451771,90,103120,2,2,25,2018,6,26
71563,94103,37.784193,-122.404699,94,103149,1,1,32,2017,10,25
66732,94103,37.782854,-122.406662,90,103131,1,2,32,2018,1,19
68493,94121,37.775705,-122.496453,83,103127,2,2,8,2018,10,17
65672,94109,37.790324,-122.420664,92,103139,2,1,105,2016,10,18
68672,94103,37.774722,-122.406761,82,103151,3,1,32,2017,2,14
67587,94117,37.769803,-122.448357,96,103147,3,1,25,2018,6,13
67690,94114,37.751648,-122.428783,94,103149,1,1,84,2018,7,12
68159,94127,37.744127,-122.453593,75,103133,1,2,72,2017,9,13
68832,94124,37.743065,-122.405284,84,103144,4,1,82,2019,4,22
71380,94110,37.762265,-122.421586,88,103120,2,2,53,2016,10,18
66704,94110,37.759824,-122.419136,85,103119,3,2,53,2016,11,1
68454,94115,37.785639,-122.429841,76,103114,1,3,101,2018,6,25
70516,94132,37.731746,-122.473318,94,103144,4,1,62,2018,2,27
68483,94110,37.752777,-122.410262,87,103154,1,1,53,2017,3,29
68249,94105,37.794347,-122.394932,87,103154,1,1,108,2018,5,10
68386,94115,37.78576,-122.435479,94,103124,1,2,103,2018,7,11
68894,94110,37.760955,-122.421552,90,103145,2,1,37,2016,11,3
69653,94103,37.7714,-122.423887,77,103154,1,1,27,2019,4,5
66900,94110,37.752768,-122.410392,86,103131,1,2,53,2017,3,29
66331,94109,37.787118,-122.425414,84,103142,1,1,100,2019,10,3
70017,94109,37.791963,-122.421033,78,103142,1,1,105,2016,10,11
65238,94110,37.758204,-122.418976,87,103131,1,2,53,2017,11,7
64958,94115,37.785738,-122.428824,82,103144,4,1,101,2019,8,28
64958,94115,37.785738,-122.428824,90,103156,4,1,101,2018,6,12
66963,94103,37.770384,-122.404291,92,103127,2,2,33,2017,1,11
65139,94108,37.795004,-122.407606,86,103157,4,1,104,2017,11,27
69419,94122,37.763359,-122.4806,86,103131,1,2,39,2018,12,5
68865,94108,37.795166,-122.405924,92,103133,1,2,104,2017,11,29
67895,94110,37.747114,-122.410459,90,103144,4,1,60,2019,4,22
69299,94124,37.721007,-122.396439,60,103116,2,2,88,2018,11,27
68131,94124,37.734652,-122.390872,82,103150,3,1,87,2018,6,7
70723,94103,37.785388,-122.405369,83,103154,1,1,32,2019,6,11
66361,94118,37.782953,-122.4637,86,103144,4,1,5,2019,5,22
65181,94114,37.760773,-122.436389,86,103120,2,2,38,2017,8,8
66185,94102,37.776085,-122.424189,94,103124,1,2,22,2017,6,26
69680,94102,37.775001,-122.422655,94,103144,4,1,26,2017,11,14
65383,94107,37.766406,-122.398419,88,103120,2,2,33,2016,11,7
65014,94124,37.743212,-122.405055,77,103125,2,2,85,2017,5,22
68916,94103,37.775647,-122.406459,84,103116,2,2,32,2019,8,5
68247,94105,37.788426,-122.399371,90,103143,3,1,108,2017,3,8
66990,94121,37.782103,-122.482089,85,103102,1,3,8,2019,2,20
71356,94117,37.765644,-122.449974,87,103142,1,1,29,2017,6,6
69753,94115,37.788834,-122.43402,87,103144,4,1,103,2018,7,30
67554,94112,37.723532,-122.435636,76,103124,1,2,90,2019,9,16
70452,94124,37.736301,-122.390293,86,103133,1,2,86,2017,1,10
69110,94102,37.776889,-122.423039,80,103103,2,3,22,2017,7,11
71696,94115,37.788014,-122.440756,86,103149,1,1,103,2018,5,25
65820,94117,37.773657,-122.454417,96,103157,4,1,12,2016,10,21
71909,94127,37.731568,-122.45097,82,103144,4,1,95,2019,8,30
65241,94107,37.757815,-122.390141,90,103144,4,1,55,2019,7,11
65873,94109,37.807649,-122.420744,86,103161,1,1,99,2019,9,17
65392,94117,37.769616,-122.450366,92,103131,1,2,25,2019,5,8
71232,94108,37.794034,-122.406794,69,103154,1,1,104,2018,12,18
64938,94102,37.785861,-122.412954,84,103119,3,2,20,2017,1,25
65674,94105,37.788828,-122.400971,75,103144,4,1,108,2017,1,27
71657,94122,37.764188,-122.463683,70,103103,2,3,109,2017,10,10
67075,94122,37.760338,-122.508241,85,103149,1,1,39,2017,8,31
71915,94111,37.794063,-122.400726,84,103120,2,2,108,2017,11,21
68826,94111,37.79373,-122.403974,79,103132,2,2,104,2017,2,22
65139,94108,37.795004,-122.407606,86,103120,2,2,104,2017,11,27
69759,94109,37.792577,-122.421016,71,103139,2,1,105,2017,9,12
68672,94103,37.774722,-122.406761,80,103120,2,2,32,2017,11,28
71532,94121,37.779663,-122.493618,94,103149,1,1,8,2019,3,8
67564,94109,37.787691,-122.413717,74,103147,3,1,50,2019,1,31
65561,94133,37.795873,-122.407495,81,103116,2,2,104,2016,10,6
65925,94111,37.793865,-122.396493,87,103102,1,3,108,2018,11,19
68454,94115,37.785639,-122.429841,78,103120,2,2,101,2019,1,28
65831,94118,37.778382,-122.462787,80,103109,1,3,5,2018,7,11
65829,94109,37.783194,-122.418096,83,103129,3,2,20,2018,7,11
69909,94110,37.746459,-122.4194,94,103154,1,1,83,2018,3,9
66732,94103,37.782854,-122.406662,86,103125,2,2,32,2019,5,21
66297,94110,37.742073,-122.422133,90,103149,1,1,83,2019,6,6
65813,94118,37.782898,-122.466011,85,103119,3,2,5,2019,1,25
66402,94110,37.739161,-122.416967,94,103154,1,1,83,2018,3,27
66517,94102,37.781168,-122.419494,84,103120,2,2,21,2019,5,24
69759,94109,37.792577,-122.421016,86,103139,2,1,105,2018,8,20
69576,94115,37.787538,-122.433611,94,103131,1,2,103,2018,8,2
65238,94110,37.758204,-122.418976,83,103105,2,3,53,2019,6,6
69909,94110,37.746459,-122.4194,92,103150,3,1,83,2019,4,26
68045,94117,37.771937,-122.431934,92,103120,2,2,26,2018,10,25
71232,94108,37.794034,-122.406794,69,103142,1,1,104,2018,12,18
69419,94122,37.763359,-122.4806,86,103154,1,1,39,2019,7,26
69110,94102,37.776889,-122.423039,84,103147,3,1,22,2018,4,24
65649,94103,37.764788,-122.424462,90,103119,3,2,37,2016,12,6
69324,94110,37.747173,-122.418804,89,103116,2,2,83,2017,8,30
66536,94132,37.723698,-122.495289,90,103144,4,1,43,2017,3,3
65873,94109,37.807649,-122.420744,81,103105,2,3,99,2019,3,12
65245,94124,37.731831,-122.391862,92,103120,2,2,87,2018,8,6
68131,94124,37.734652,-122.390872,88,103116,2,2,87,2019,9,26
65622,94111,37.795225,-122.39377,92,103119,3,2,108,2019,6,17
68259,94121,37.775752,-122.497655,96,103144,4,1,8,2018,3,27
69207,94121,37.782078,-122.484171,90,103131,1,2,8,2016,10,24
68430,94103,37.784103,-122.403669,92,103120,2,2,32,2016,11,8
69849,94133,37.807584,-122.41574,90,103124,1,2,99,2017,8,30
65925,94111,37.793865,-122.396493,87,103149,1,1,108,2018,11,19
68105,94107,37.758903,-122.388238,86,103127,2,2,55,2019,6,7
64938,94102,37.785861,-122.412954,98,103142,1,1,20,2019,5,3
71286,94112,37.723461,-122.454226,79,103149,1,1,64,2019,4,10
67558,94103,37.774722,-122.406761,94,103154,1,1,32,2019,6,6
67985,94103,37.774722,-122.406761,88,103120,2,2,32,2019,9,23
71657,94122,37.764188,-122.463683,70,103133,1,2,109,2017,10,10
67123,94103,37.764758,-122.424872,92,103120,2,2,37,2019,1,15
69653,94103,37.7714,-122.423887,77,103139,2,1,27,2019,4,5
69175,94110,37.762381,-122.42156,83,103121,2,2,53,2018,4,10
69621,94107,37.78655,-122.40756,86,103144,4,1,19,2018,12,27
69175,94110,37.762381,-122.42156,83,103105,2,3,53,2018,4,10
66361,94118,37.782953,-122.4637,81,103120,2,2,5,2018,2,7
66705,94118,37.781208,-122.462432,75,103119,3,2,5,2017,3,2
68826,94111,37.79373,-122.403974,79,103134,1,2,104,2017,2,22
70017,94109,37.791963,-122.421033,94,103144,4,1,105,2019,4,17
68998,94118,37.7828,-122.463274,94,103144,4,1,5,2018,10,26
71056,94107,37.77741,-122.395283,87,103131,1,2,32,2018,4,17
68403,94121,37.77554,-122.502142,71,103124,1,2,8,2017,5,24
66229,94122,37.780733,-122.473114,88,103161,1,1,5,2017,9,20
69351,94103,37.784317,-122.407563,86,103124,1,2,32,2019,9,25
67564,94109,37.787691,-122.413717,82,103102,1,3,50,2019,8,26
69799,94109,37.784741,-122.417754,90,103150,3,1,20,2018,3,28
68784,94121,37.780488,-122.477751,98,103144,4,1,5,2018,5,11
68674,94109,37.805463,-122.422156,96,103149,1,1,98,2018,6,15
69419,94122,37.763359,-122.4806,77,103133,1,2,39,2017,7,7
67565,94116,37.742703,-122.482819,88,103139,2,1,40,2018,8,29
69419,94122,37.763359,-122.4806,86,103133,1,2,39,2018,12,5
70258,94104,37.789064,-122.402861,92,103120,2,2,19,2019,4,12
70685,94134,37.729753,-122.40447,86,103131,1,2,91,2017,12,12
69016,94109,37.785635,-122.414779,72,103148,3,1,20,2018,3,1
68814,94107,37.763733,-122.466366,94,103153,2,1,109,2018,6,14
68865,94108,37.795166,-122.405924,92,103161,1,1,104,2017,11,29
67123,94103,37.764758,-122.424872,92,103124,1,2,37,2019,1,15
65925,94111,37.793865,-122.396493,90,103142,1,1,108,2019,7,9
66384,94118,37.782893,-122.464948,83,103139,2,1,5,2017,8,28
66331,94109,37.787118,-122.425414,84,103161,1,1,100,2019,10,3
65824,94123,37.801173,-122.425467,91,103152,1,1,15,2018,5,17
65898,94109,37.787677,-122.413634,96,103154,1,1,50,2017,12,5
65824,94123,37.801173,-122.425467,85,103144,4,1,15,2019,4,30
65392,94117,37.769616,-122.450366,94,103136,1,1,25,2018,5,8
67446,94105,37.792577,-122.393992,79,103154,1,1,108,2017,3,31
69181,94110,37.760777,-122.421505,96,103124,1,2,37,2019,5,29
69351,94103,37.784317,-122.407563,86,103153,2,1,32,2019,1,23
66515,94104,37.791743,-122.403677,90,103127,2,2,108,2017,10,25
67154,94116,37.739065,-122.479769,88,103133,1,2,40,2018,7,12
65014,94124,37.743212,-122.405055,82,103154,1,1,85,2018,11,2
69792,94110,37.74923,-122.418224,84,103119,3,2,53,2018,10,16
65111,94110,37.751951,-122.422827,84,103124,1,2,53,2018,3,6
68018,94110,37.736078,-122.424108,90,103136,1,1,61,2019,4,11
67754,94108,37.794597,-122.404777,86,103142,1,1,104,2016,11,14
70017,94109,37.791963,-122.421033,78,103143,3,1,105,2016,10,11
68160,94109,37.789073,-122.423784,70,103103,2,3,100,2018,11,7
71909,94127,37.731568,-122.45097,86,103149,1,1,95,2016,10,5
67446,94105,37.792577,-122.393992,82,103103,2,3,108,2019,7,23
70494,94110,37.763664,-122.421736,90,103124,1,2,53,2019,6,5
65383,94107,37.766406,-122.398419,90,103144,4,1,33,2019,4,11
65265,94127,37.763473,-122.458202,96,103120,2,2,110,2018,9,4
69016,94109,37.785635,-122.414779,83,103156,4,1,20,2017,9,11
66961,94110,37.764665,-122.419558,88,103145,2,1,53,2018,4,16
66900,94110,37.752768,-122.410392,81,103114,1,3,53,2019,4,30
65795,94110,37.756133,-122.408164,92,103149,1,1,53,2016,11,30
67330,94122,37.763891,-122.468805,88,103133,1,2,109,2018,2,8
69188,94117,37.769447,-122.450796,92,103139,2,1,25,2018,11,5
65358,94143,37.763473,-122.458202,93,103103,2,3,110,2017,11,21
68366,94103,37.766324,-122.417565,87,103138,2,1,53,2017,11,28
71696,94115,37.788014,-122.440756,86,103118,1,2,103,2018,5,25
64940,94102,37.777026,-122.421361,92,103150,3,1,21,2017,3,15
69324,94110,37.747173,-122.418804,84,103103,2,3,83,2018,3,9
65635,94105,37.791227,-122.398872,71,103130,3,2,108,2017,9,12
69606,94112,37.715905,-122.441373,77,103131,1,2,58,2019,9,30
65852,94110,37.744324,-122.420831,96,103120,2,2,83,2019,7,17
67186,94110,37.760294,-122.421386,96,103124,1,2,53,2018,5,30
69606,94112,37.715905,-122.441373,79,103139,2,1,58,2017,5,26
71168,94117,37.772458,-122.437247,78,103124,1,2,26,2019,5,14
71783,94103,37.771364,-122.402279,87,103142,1,1,33,2017,8,4
65026,94112,37.713153,-122.45641,87,103112,3,3,81,2018,5,9
65582,94133,37.796583,-122.408413,89,103119,3,2,104,2019,9,24
67359,94123,37.800158,-122.433794,82,103103,2,3,17,2019,4,30
64938,94102,37.785861,-122.412954,79,103118,1,2,20,2018,2,27
68403,94121,37.77554,-122.502142,81,103133,1,2,8,2019,7,10
67985,94103,37.774722,-122.406761,87,103103,2,3,32,2017,10,2
69383,94133,37.799639,-122.410657,96,103133,1,2,106,2017,1,6
67565,94116,37.742703,-122.482819,82,103138,2,1,40,2019,7,3
65674,94105,37.788828,-122.400971,75,103156,4,1,108,2017,1,27
66418,94121,37.780348,-122.480861,79,103102,1,3,8,2017,3,27
69475,94131,37.734012,-122.434072,92,103124,1,2,96,2017,5,31
65580,94111,37.794576,-122.396643,83,103132,2,2,108,2017,9,18
65014,94124,37.743212,-122.405055,83,103144,4,1,85,2019,8,1
68430,94103,37.784103,-122.403669,92,103124,1,2,32,2019,7,24
65820,94117,37.773657,-122.454417,96,103144,4,1,12,2016,10,21
68247,94105,37.788426,-122.399371,90,103124,1,2,108,2017,3,8
71065,94102,37.786044,-122.413054,73,103131,1,2,20,2019,1,18
68560,94122,37.764128,-122.464961,90,103157,4,1,109,2018,3,16
67788,94108,37.793669,-122.404578,82,103109,1,3,104,2019,3,13
65415,94109,37.790208,-122.417197,92,103148,3,1,16,2018,2,6
68493,94121,37.775705,-122.496453,81,103120,2,2,8,2016,10,17
66963,94103,37.770384,-122.404291,94,103145,2,1,33,2018,3,12
68540,94112,37.730249,-122.429739,94,103144,4,1,94,2017,10,11
67075,94122,37.760338,-122.508241,85,103119,3,2,39,2017,8,31
69419,94122,37.763359,-122.4806,85,103114,1,3,39,2018,5,10
66999,94123,37.800344,-122.439697,81,103119,3,2,17,2019,8,9
70970,94117,37.769888,-122.448093,86,103157,4,1,25,2017,2,27
65831,94118,37.778382,-122.462787,74,103114,1,3,5,2019,4,15
66255,94103,37.781249,-122.406222,86,103119,3,2,32,2016,12,6
65137,94112,37.714843,-122.44244,81,103131,1,2,80,2017,8,2
69706,94109,37.796308,-122.421907,90,103157,4,1,105,2016,10,21
69110,94102,37.776889,-122.423039,87,103125,2,2,22,2019,5,21
71057,94107,37.777393,-122.39526,90,103120,2,2,32,2018,4,24
69595,94102,37.775379,-122.420136,87,103139,2,1,21,2017,4,28
65898,94109,37.787677,-122.413634,90,103149,1,1,50,2019,4,29
70090,94103,37.770126,-122.415342,90,103133,1,2,32,2019,8,7
68090,94133,37.800363,-122.409477,92,103144,4,1,106,2018,2,21
71131,94112,37.71291,-122.44456,79,103131,1,2,66,2018,6,5
65695,94122,37.760598,-122.503259,90,103124,1,2,39,2017,11,1
67564,94109,37.787691,-122.413717,59,103114,1,3,50,2016,11,8
69353,94109,37.786565,-122.418116,91,103152,1,1,50,2018,7,31
67869,94118,37.777157,-122.464045,84,103153,2,1,5,2018,9,19
66679,94133,37.796013,-122.406507,85,103108,1,3,104,2019,1,9
66705,94118,37.781208,-122.462432,71,103114,1,3,5,2019,9,11
71909,94127,37.731568,-122.45097,82,103154,1,1,95,2019,8,30
66902,94107,37.757114,-122.388034,90,103154,1,1,55,2019,8,6
68189,94110,37.752308,-122.417962,86,103116,2,2,53,2018,5,10
67043,94121,37.780068,-122.487241,78,103103,2,3,8,2017,9,6
68753,94107,37.781451,-122.395927,90,103144,4,1,32,2019,3,4
69118,94133,37.797744,-122.407488,87,103105,2,3,104,2017,11,28
69115,94109,37.792577,-122.421056,83,103148,3,1,105,2017,9,13
